dttm,weekday,day,month,time,avg_temperature,min_temperature,max_temperature,wclass,환기,콘센트,냉방,난방,조명,기타
2018-12-01 0:15,Saturday,2018-12-01,12,0:15,5.5,0.8,12.4,B,2.501529985,1.627271612,1.047062174,1.400422268,1.370103988,1.943356574
2018-12-01 0:30,Saturday,2018-12-01,12,0:30,5.5,0.8,12.4,B,2.56966915,1.671598292,1.075581377,1.438566065,1.407421995,1.996292573
2018-12-01 0:45,Saturday,2018-12-01,12,0:45,5.5,0.8,12.4,B,2.501533983,1.627279608,1.047062174,1.400422268,1.370103988,1.943367569
2018-12-01 1:00,Saturday,2018-12-01,12,1:00,5.5,0.8,12.4,B,2.501533983,1.627285606,1.047062174,1.400422268,1.370103988,1.943378564
2018-12-01 1:15,Saturday,2018-12-01,12,1:15,5.5,0.8,12.4,B,2.443132411,1.589302312,1.022617143,1.367727585,1.338117124,1.898015668
2018-12-01 1:30,Saturday,2018-12-01,12,1:30,5.5,0.8,12.4,B,2.443132411,1.589302312,1.022617143,1.367727585,1.338117124,1.898021526
2018-12-01 1:45,Saturday,2018-12-01,12,1:45,5.5,0.8,12.4,B,2.521001173,1.639957366,1.055210518,1.411320496,1.380766276,1.958524294
2018-12-01 2:00,Saturday,2018-12-01,12,2:00,5.5,0.8,12.4,B,2.472333197,1.608299933,1.034839658,1.384074926,1.354110556,1.920724824
2018-12-01 2:15,Saturday,2018-12-01,12,2:15,5.5,0.8,12.4,B,2.579404806,1.677956901,1.079655549,1.444015179,1.412755201,2.003916127
2018-12-01 2:30,Saturday,2018-12-01,12,2:30,5.5,0.8,12.4,B,2.5599376,1.665293076,1.071507205,1.433118997,1.402092897,1.988796323
2018-12-01 2:45,Saturday,2018-12-01,12,2:45,5.5,0.8,12.4,B,2.501535982,1.627305597,1.047062174,1.400432264,1.370105987,1.94343254
2018-12-01 3:00,Saturday,2018-12-01,12,3:00,5.5,0.8,12.4,B,2.501535982,1.627305597,1.047062174,1.400432264,1.370105987,1.943446534
2018-12-01 3:15,Saturday,2018-12-01,12,3:15,5.5,0.8,12.4,B,2.413933555,1.570322099,1.010394627,1.351389889,1.322125622,1.875391953
2018-12-01 3:30,Saturday,2018-12-01,12,3:30,5.5,0.8,12.4,B,2.468852752,1.605197719,1.033933936,1.378969407,1.351380937,1.916369048
2018-12-01 3:45,Saturday,2018-12-01,12,3:45,5.5,0.8,12.4,B,2.443138269,1.589335503,1.022617143,1.367739299,1.338119077,1.898091813
2018-12-01 4:00,Saturday,2018-12-01,12,4:00,5.5,0.8,12.4,B,2.511273599,1.633663614,1.051136346,1.405883423,1.375437139,1.951038686
2018-12-01 4:15,Saturday,2018-12-01,12,4:15,5.5,0.8,12.4,B,2.462607474,1.602005435,1.030765486,1.37863762,1.34878138,1.913231794
2018-12-01 4:30,Saturday,2018-12-01,12,4:30,5.5,0.8,12.4,B,2.550210111,1.658999884,1.067433033,1.427680065,1.396761746,1.981297537
2018-12-01 4:45,Saturday,2018-12-01,12,4:45,5.5,0.8,12.4,B,2.491808353,1.621011503,1.042988002,1.394985102,1.364774835,1.935936259
2018-12-01 5:00,Saturday,2018-12-01,12,5:00,5.5,0.8,12.4,B,2.511275606,1.633679669,1.051138353,1.40588543,1.375437139,1.951068789
2018-12-01 5:15,Saturday,2018-12-01,12,5:15,5.5,0.8,12.4,B,2.4723411,1.608353278,1.034841634,1.384090732,1.354112532,1.920823612
2018-12-01 5:30,Saturday,2018-12-01,12,5:30,5.5,0.8,12.4,B,2.462607474,1.602021179,1.030767454,1.378641556,1.34878138,1.913276074
2018-12-01 5:45,Saturday,2018-12-01,12,5:45,5.5,0.8,12.4,B,2.491808353,1.621025443,1.042989993,1.394989085,1.364774835,1.935966129
2018-12-01 6:00,Saturday,2018-12-01,12,6:00,5.5,0.8,12.4,B,2.501541979,1.627359572,1.047064173,1.400438261,1.370105987,1.943534494
2018-12-01 6:15,Saturday,2018-12-01,12,6:15,5.5,0.8,12.4,B,2.530744881,1.646362055,1.059288734,1.416785789,1.386099442,1.966237846
2018-12-01 6:30,Saturday,2018-12-01,12,6:30,5.5,0.8,12.4,B,2.4139432,1.570381901,1.010398485,1.351397605,1.322125622,1.875492266
2018-12-01 6:45,Saturday,2018-12-01,12,6:45,5.5,0.8,12.4,B,2.38474418,1.551387252,0.998175923,1.335069111,1.306132167,1.852808671
2018-12-01 7:00,Saturday,2018-12-01,12,7:00,5.5,0.8,12.4,B,2.462615346,1.602056602,1.030769422,1.378685836,1.34878138,1.913323305
2018-12-01 7:15,Saturday,2018-12-01,12,7:15,5.5,0.8,12.4,B,2.559951921,1.665381044,1.071511297,1.433203896,1.402092897,1.988955893
2018-12-01 7:30,Saturday,2018-12-01,12,7:30,5.5,0.8,12.4,B,3.027169899,1.969331334,1.267072294,1.694819566,1.657990598,2.351964088
2018-12-01 7:45,Saturday,2018-12-01,12,7:45,5.5,0.8,12.4,B,9.714197941,6.319590582,4.066039065,5.438910446,5.32049716,7.547491373
2018-12-01 8:00,Saturday,2018-12-01,12,8:00,5.5,0.8,12.4,B,10.2592832,6.674229662,4.294193561,5.74434167,5.61905029,7.971047094
2018-12-01 8:15,Saturday,2018-12-01,12,8:15,5.5,0.8,12.4,B,8.390432874,5.458457531,3.511949573,4.698135233,4.595466176,6.51903586
2018-12-01 8:30,Saturday,2018-12-01,12,8:30,5.5,0.8,12.4,B,8.818721878,5.73708654,3.69121382,4.938116378,4.830058678,6.851818737
2018-12-01 8:45,Saturday,2018-12-01,12,8:45,5.5,0.8,12.4,B,8.409913677,5.471142327,3.520097948,4.70934157,4.606185637,6.534211639
2018-12-01 9:00,Saturday,2018-12-01,12,9:00,5.5,0.8,12.4,B,8.75061403,5.692819705,3.662698005,4.900225396,4.792831252,6.798946173
2018-12-01 9:15,Saturday,2018-12-01,12,9:15,5.5,0.8,12.4,B,6.930452748,4.508740084,2.900832534,3.88102906,3.795940623,5.384732559
2018-12-01 9:30,Saturday,2018-12-01,12,9:30,5.5,0.8,12.4,B,2.793619977,1.817444277,1.169300725,1.564449333,1.530126488,2.170555799
2018-12-01 9:45,Saturday,2018-12-01,12,9:45,5.5,0.8,12.4,B,2.5308278,1.646473289,1.059298846,1.417306565,1.386200564,1.966373349
2018-12-01 10:00,Saturday,2018-12-01,12,10:00,5.5,0.8,12.4,B,7.005858684,4.557790607,2.932331807,3.923468635,3.837355969,5.44332934
2018-12-01 10:15,Saturday,2018-12-01,12,10:15,5.5,0.8,12.4,B,7.481785664,4.867481216,3.131519018,4.190102257,4.098047641,5.81312611
2018-12-01 10:30,Saturday,2018-12-01,12,10:30,5.5,0.8,12.4,B,7.161133656,4.658858179,2.99728395,4.010579796,3.922437009,5.563976966
2018-12-01 10:45,Saturday,2018-12-01,12,10:45,5.5,0.8,12.4,B,5.66861371,3.687832004,2.37257592,3.174724905,3.104951254,4.404330645
2018-12-01 11:00,Saturday,2018-12-01,12,11:00,5.5,0.8,12.4,B,6.851629953,4.457490253,2.867700681,3.837319458,3.752982405,5.323499943
2018-12-01 11:15,Saturday,2018-12-01,12,11:15,5.5,0.8,12.4,B,6.025668447,3.920157026,2.52197499,3.37475654,3.300579955,4.681745988
2018-12-01 11:30,Saturday,2018-12-01,12,11:30,5.5,0.8,12.4,B,8.055399735,5.240639479,3.371473784,4.51157484,4.412387342,6.258753976
2018-12-01 11:45,Saturday,2018-12-01,12,11:45,5.5,0.8,12.4,B,9.067887376,5.899307142,3.795199795,5.078639196,4.967011197,7.045439612
2018-12-01 12:00,Saturday,2018-12-01,12,12:00,5.5,0.8,12.4,B,6.10727476,3.973248781,2.556060487,3.42050106,3.345334437,4.745135294
2018-12-01 12:15,Saturday,2018-12-01,12,12:15,5.5,0.8,12.4,B,8.009648288,5.210931579,3.352234088,4.485982629,4.387428357,6.223220091
2018-12-01 12:30,Saturday,2018-12-01,12,12:30,5.5,0.8,12.4,B,5.141292396,3.34481789,2.151737754,2.879501684,2.816253943,3.994608726
2018-12-01 12:45,Saturday,2018-12-01,12,12:45,5.5,0.8,12.4,B,4.671433211,3.039156391,1.955087666,2.616360182,2.558885488,3.629557884
2018-12-01 13:00,Saturday,2018-12-01,12,13:00,5.5,0.8,12.4,B,5.778783313,3.759595414,2.418516159,3.236556382,3.165481271,4.489928774
2018-12-01 13:15,Saturday,2018-12-01,12,13:15,5.5,0.8,12.4,B,4.760526867,3.097134589,1.992342321,2.666252291,2.607745277,3.698785172
2018-12-01 13:30,Saturday,2018-12-01,12,13:30,5.5,0.8,12.4,B,6.488144487,4.221082954,2.715348867,3.633841787,3.554128923,5.041091489
2018-12-01 13:45,Saturday,2018-12-01,12,13:45,5.5,0.8,12.4,B,7.235838863,4.707523943,3.028249662,4.05258616,3.963737138,5.622033499
2018-12-01 14:00,Saturday,2018-12-01,12,14:00,5.5,0.8,12.4,B,5.915925271,3.848845701,2.47583771,3.313334109,3.240711792,4.596500108
2018-12-01 14:15,Saturday,2018-12-01,12,14:15,5.5,0.8,12.4,B,5.112559456,3.326167759,2.139608045,2.863385084,2.800659919,3.972315999
2018-12-01 14:30,Saturday,2018-12-01,12,14:30,5.5,0.8,12.4,B,5.976068148,3.887966273,2.500962777,3.346991603,3.273727802,4.643234218
2018-12-01 14:45,Saturday,2018-12-01,12,14:45,5.5,0.8,12.4,B,5.987467072,3.895413243,2.505716168,3.353367328,3.280021687,4.652109493
2018-12-01 15:00,Saturday,2018-12-01,12,15:00,5.5,0.8,12.4,B,6.084885031,3.958792189,2.546464382,3.407908211,3.333399127,4.727782719
2018-12-01 15:15,Saturday,2018-12-01,12,15:15,5.5,0.8,12.4,B,7.112073287,4.627098815,2.976313252,3.983180164,3.896145087,5.525900629
2018-12-01 15:30,Saturday,2018-12-01,12,15:30,5.5,0.8,12.4,B,6.011979287,3.911377945,2.515911613,3.367032526,3.293537633,4.671152597
2018-12-01 15:45,Saturday,2018-12-01,12,15:45,5.5,0.8,12.4,B,7.560622519,4.918942563,3.163959741,4.234318289,4.141946957,5.874395693
2018-12-01 16:00,Saturday,2018-12-01,12,16:00,5.5,0.8,12.4,B,6.464021009,4.205478898,2.705029395,3.620133117,3.541237653,5.022369981
2018-12-01 16:15,Saturday,2018-12-01,12,16:15,5.5,0.8,12.4,B,1.742797399,1.133857955,0.729311576,0.976031874,0.954781583,1.354103804
2018-12-01 16:30,Saturday,2018-12-01,12,16:30,5.5,0.8,12.4,B,4.147711133,2.698475126,1.735680064,2.322846805,2.272318223,3.222647238
2018-12-01 16:45,Saturday,2018-12-01,12,16:45,5.5,0.8,12.4,B,6.348200904,4.130116309,2.656486858,3.555160276,3.477888846,4.932352589
2018-12-01 17:00,Saturday,2018-12-01,12,17:00,5.5,0.8,12.4,B,7.263493252,4.725594441,3.039477295,4.067714058,3.979363199,5.643516665
2018-12-01 17:15,Saturday,2018-12-01,12,17:15,5.5,0.8,12.4,B,7.419334939,4.826998055,3.104667156,4.154957255,4.064785562,5.76461651
2018-12-01 17:30,Saturday,2018-12-01,12,17:30,5.5,0.8,12.4,B,4.167307137,2.711240571,1.743828797,2.333755518,2.283136199,3.237886902
2018-12-01 17:45,Saturday,2018-12-01,12,17:45,5.5,0.8,12.4,B,2.638647515,1.716709365,1.10415328,1.477681648,1.445648549,2.050173171
2018-12-01 18:00,Saturday,2018-12-01,12,18:00,5.5,0.8,12.4,B,2.677596481,1.742052526,1.120450745,1.499492448,1.466986535,2.080436168
2018-12-01 18:15,Saturday,2018-12-01,12,18:15,5.5,0.8,12.4,B,2.755491297,1.792739223,1.153045676,1.543114046,1.509662507,2.140968955
2018-12-01 18:30,Saturday,2018-12-01,12,18:30,5.5,0.8,12.4,B,2.638655947,1.716725175,1.10415328,1.477681648,1.445650657,2.050194251
2018-12-01 18:45,Saturday,2018-12-01,12,18:45,5.5,0.8,12.4,B,2.628919209,1.710395646,1.100078914,1.472228949,1.440316153,2.042639459
2018-12-01 19:00,Saturday,2018-12-01,12,19:00,5.5,0.8,12.4,B,2.638658055,1.716738877,1.10415328,1.477681648,1.445650657,2.050211115
2018-12-01 19:15,Saturday,2018-12-01,12,19:15,5.5,0.8,12.4,B,2.619184564,1.704077587,1.096004547,1.466778341,1.434983741,2.035088775
2018-12-01 19:30,Saturday,2018-12-01,12,19:30,5.5,0.8,12.4,B,2.667868292,1.735756154,1.116376379,1.494041879,1.461662695,2.072926361
2018-12-01 19:45,Saturday,2018-12-01,12,19:45,5.5,0.8,12.4,B,2.570500836,1.672409443,1.075632716,1.439514803,1.408317341,1.997278274
2018-12-01 20:00,Saturday,2018-12-01,12,20:00,5.5,0.8,12.4,B,2.609447818,1.697751064,1.091930181,1.461325634,1.429657567,2.02755049
2018-12-01 20:15,Saturday,2018-12-01,12,20:15,5.5,0.8,12.4,B,2.638658055,1.716759956,1.10415328,1.477683756,1.445661197,2.050253274
2018-12-01 20:30,Saturday,2018-12-01,12,20:30,5.5,0.8,12.4,B,2.628921309,1.71043135,1.100078914,1.472233149,1.440328754,2.042698265
2018-12-01 20:45,Saturday,2018-12-01,12,20:45,5.5,0.8,12.4,B,2.823656221,1.837141247,1.181566241,1.581289712,1.547024284,2.194018271
2018-12-01 21:00,Saturday,2018-12-01,12,21:00,5.5,0.8,12.4,B,3.13523208,2.039867795,1.311945964,1.755776853,1.717735422,2.436126858
2018-12-01 21:15,Saturday,2018-12-01,12,21:15,5.5,0.8,12.4,B,2.638660163,1.71678736,1.10415328,1.477689026,1.445675953,2.050284894
2018-12-01 21:30,Saturday,2018-12-01,12,21:30,5.5,0.8,12.4,B,2.580241704,1.678779369,1.079707082,1.444977817,1.41367249,2.004907624
2018-12-01 21:45,Saturday,2018-12-01,12,21:45,5.5,0.8,12.4,B,2.589980534,1.685116455,1.083781448,1.450430564,1.419015379,2.012476416
2018-12-01 22:00,Saturday,2018-12-01,12,22:00,5.5,0.8,12.4,B,2.589980534,1.685118524,1.083781448,1.450430564,1.419015379,2.012485727
2018-12-01 22:15,Saturday,2018-12-01,12,22:15,5.5,0.8,12.4,B,2.648401148,1.723139295,1.108227646,1.483151274,1.451025361,2.057889663
2018-12-01 22:30,Saturday,2018-12-01,12,22:30,5.5,0.8,12.4,B,2.677611454,1.742146647,1.120450745,1.49950956,1.467029317,2.080594463
2018-12-01 22:45,Saturday,2018-12-01,12,22:45,5.5,0.8,12.4,B,2.619190841,1.70414036,1.096004547,1.466792988,1.435021405,2.035208044
2018-12-01 23:00,Saturday,2018-12-01,12,23:00,5.5,0.8,12.4,B,2.638664379,1.716814764,1.10415328,1.477703782,1.445690709,2.05034708
2018-12-01 23:15,Saturday,2018-12-01,12,23:15,5.5,0.8,12.4,B,2.697089302,1.754831887,1.128599478,1.510421549,1.477698621,2.09574976
2018-12-01 23:30,Saturday,2018-12-01,12,23:30,5.5,0.8,12.4,B,2.62893391,1.710488055,1.100078914,1.472252051,1.440358157,2.042796976
2018-12-01 23:45,Saturday,2018-12-01,12,23:45,5.5,0.8,12.4,B,2.531565988,1.647144736,1.05933525,1.417724197,1.387011559,1.967149963
2018-12-02 0:00,Sunday,2018-12-02,12,0:00,8.2,2.8,11.8,B,2.605908825,1.69113058,1.093359958,1.44437482,1.423131542,2.01689592
2018-12-02 0:15,Sunday,2018-12-02,12,0:15,8.2,2.8,11.8,B,2.537073498,1.646462512,1.064478752,1.406221522,1.385539388,1.963624382
2018-12-02 0:30,Sunday,2018-12-02,12,0:30,8.2,2.8,11.8,B,2.517406261,1.633700877,1.056226979,1.39532058,1.374798773,1.948413967
2018-12-02 0:45,Sunday,2018-12-02,12,0:45,8.2,2.8,11.8,B,2.458405353,1.595412614,1.031471659,1.362617754,1.342576926,1.902754421
2018-12-02 1:00,Sunday,2018-12-02,12,1:00,8.2,2.8,11.8,B,2.497740652,1.620944097,1.047975205,1.384422893,1.364058157,1.933203373
2018-12-02 1:15,Sunday,2018-12-02,12,1:15,8.2,2.8,11.8,B,2.478076631,1.608180758,1.039723432,1.373521925,1.353317542,1.917985335
2018-12-02 1:30,Sunday,2018-12-02,12,1:30,8.2,2.8,11.8,B,2.537078456,1.646472428,1.064478752,1.406226481,1.385539388,1.963668179
2018-12-02 1:45,Sunday,2018-12-02,12,1:45,8.2,2.8,11.8,B,2.556745731,1.659237446,1.072730525,1.417127461,1.396280003,1.978891246
2018-12-02 2:00,Sunday,2018-12-02,12,2:00,8.2,2.8,11.8,B,2.586246643,1.678385863,1.085108185,1.433478932,1.412390927,2.001731346
2018-12-02 2:15,Sunday,2018-12-02,12,2:15,8.2,2.8,11.8,B,2.478076631,1.608188829,1.039725046,1.373523539,1.353317542,1.918020042
2018-12-02 2:30,Sunday,2018-12-02,12,2:30,8.2,2.8,11.8,B,2.487910269,1.614575393,1.043850939,1.378974029,1.358687849,1.925639336
2018-12-02 2:45,Sunday,2018-12-02,12,2:45,8.2,2.8,11.8,B,2.428910027,1.576285067,1.019095581,1.34627267,1.326466003,1.879975164
2018-12-02 3:00,Sunday,2018-12-02,12,3:00,8.2,2.8,11.8,B,2.517414461,1.633728755,1.056228619,1.39532714,1.374798773,1.948487763
2018-12-02 3:15,Sunday,2018-12-02,12,3:15,8.2,2.8,11.8,B,2.49774716,1.620968503,1.047976832,1.384426147,1.364058157,1.933271711
2018-12-02 3:30,Sunday,2018-12-02,12,3:30,8.2,2.8,11.8,B,2.537083414,1.646497219,1.064480405,1.406228133,1.385539388,1.963723545
2018-12-02 3:45,Sunday,2018-12-02,12,3:45,8.2,2.8,11.8,B,2.379744908,1.544395065,0.998467666,1.319020187,1.299614465,1.841948441
2018-12-02 4:00,Sunday,2018-12-02,12,4:00,8.2,2.8,11.8,B,2.478083089,1.6082195,1.039726661,1.373525153,1.353317542,1.918073313
2018-12-02 4:15,Sunday,2018-12-02,12,4:15,8.2,2.8,11.8,B,2.53708672,1.646510441,1.064482057,1.406228133,1.385539388,1.963745031
2018-12-02 4:30,Sunday,2018-12-02,12,4:30,8.2,2.8,11.8,B,2.596088736,1.684804764,1.089237454,1.438931113,1.417761234,2.009421976
2018-12-02 4:45,Sunday,2018-12-02,12,4:45,8.2,2.8,11.8,B,2.592213974,1.681356127,1.088217773,1.433710968,1.414650124,2.004647544
2018-12-02 5:00,Sunday,2018-12-02,12,5:00,8.2,2.8,11.8,B,2.458417364,1.595471868,1.031474862,1.36262416,1.342576926,1.902876133
2018-12-02 5:15,Sunday,2018-12-02,12,5:15,8.2,2.8,11.8,B,2.468251033,1.601856972,1.035600761,1.368074657,1.347947234,1.910494069
2018-12-02 5:30,Sunday,2018-12-02,12,5:30,8.2,2.8,11.8,B,2.556754058,1.659302402,1.072733856,1.417130792,1.396280003,1.979006168
2018-12-02 5:45,Sunday,2018-12-02,12,5:45,8.2,2.8,11.8,B,2.478086317,1.608250172,1.039726661,1.373526768,1.353317542,1.91812497
2018-12-02 6:00,Sunday,2018-12-02,12,6:00,8.2,2.8,11.8,B,2.438751614,1.582725569,1.023224652,1.351724756,1.331836311,1.887680131
2018-12-02 6:15,Sunday,2018-12-02,12,6:15,8.2,2.8,11.8,B,2.419084262,1.569965592,1.01497284,1.340823749,1.321095696,1.872464783
2018-12-02 6:30,Sunday,2018-12-02,12,6:30,8.2,2.8,11.8,B,2.468254249,1.601879482,1.035602369,1.368082696,1.347947234,1.910534266
2018-12-02 6:45,Sunday,2018-12-02,12,6:45,8.2,2.8,11.8,B,2.576424754,1.672086406,1.080987333,1.428059491,1.407020619,1.994267894
2018-12-02 7:00,Sunday,2018-12-02,12,7:00,8.2,2.8,11.8,B,2.5174243,1.633797631,1.056231898,1.395377977,1.374798773,1.948604197
2018-12-02 7:15,Sunday,2018-12-02,12,7:15,8.2,2.8,11.8,B,2.419087414,1.56998529,1.01497284,1.340897814,1.321095696,1.872495512
2018-12-02 7:30,Sunday,2018-12-02,12,7:30,8.2,2.8,11.8,B,2.950106602,1.91461813,1.237771756,1.635273907,1.611092312,2.283540721
2018-12-02 7:45,Sunday,2018-12-02,12,7:45,8.2,2.8,11.8,B,9.725518098,6.311883109,4.080527224,5.391162049,5.311234321,7.528101088
2018-12-02 8:00,Sunday,2018-12-02,12,8:00,8.2,2.8,11.8,B,10.62038377,6.892666777,4.45598524,5.887477269,5.79993924,8.220798485
2018-12-02 8:15,Sunday,2018-12-02,12,8:15,8.2,2.8,11.8,B,9.243673375,5.999184979,3.878357523,5.1245176,5.048107308,7.155175551
2018-12-02 8:30,Sunday,2018-12-02,12,8:30,8.2,2.8,11.8,B,8.732332607,5.667326548,3.663810086,4.84119008,4.768895815,6.75939146
2018-12-02 8:45,Sunday,2018-12-02,12,8:45,8.2,2.8,11.8,B,9.312539572,6.043908291,3.907238909,5.162967055,5.085781492,7.208510337
2018-12-02 9:00,Sunday,2018-12-02,12,9:00,8.2,2.8,11.8,B,10.14845926,6.586435111,4.257941451,5.626552031,5.542345962,7.855548659
2018-12-02 9:15,Sunday,2018-12-02,12,9:15,8.2,2.8,11.8,B,17.24857645,11.19453287,7.236861338,9.563187955,9.419980388,13.35154524
2018-12-02 9:30,Sunday,2018-12-02,12,9:30,8.2,2.8,11.8,B,20.99546554,13.62632131,8.808836349,11.64083808,11.46635916,16.25180674
2018-12-02 9:45,Sunday,2018-12-02,12,9:45,8.2,2.8,11.8,B,12.86289211,8.348208453,5.396701613,7.131863824,7.024919676,9.956719332
2018-12-02 10:00,Sunday,2018-12-02,12,10:00,8.2,2.8,11.8,B,7.945962061,5.157038679,3.333747457,4.405714528,4.339622703,6.150693484
2018-12-02 10:15,Sunday,2018-12-02,12,10:15,8.2,2.8,11.8,B,7.690332772,4.991154478,3.226498452,4.26404417,4.200056519,5.952820214
2018-12-02 10:30,Sunday,2018-12-02,12,10:30,8.2,2.8,11.8,B,7.234759952,4.695474408,3.035333819,4.011473507,3.951253548,5.600166367
2018-12-02 10:45,Sunday,2018-12-02,12,10:45,8.2,2.8,11.8,B,5.726885718,3.716833449,2.402689812,3.175419685,3.127736314,4.432988629
2018-12-02 11:00,Sunday,2018-12-02,12,11:00,8.2,2.8,11.8,B,3.530571349,2.291401165,1.481223198,1.957629782,1.928244029,2.732892332
2018-12-02 11:15,Sunday,2018-12-02,12,11:15,8.2,2.8,11.8,B,2.468469705,1.60208529,1.035618448,1.36872424,1.348191632,1.910760173
2018-12-02 11:30,Sunday,2018-12-02,12,11:30,8.2,2.8,11.8,B,5.005823582,3.248869814,2.100118685,2.77566735,2.734029512,3.874844344
2018-12-02 11:45,Sunday,2018-12-02,12,11:45,8.2,2.8,11.8,B,9.161023799,5.945688882,3.843358874,5.079691534,5.003503769,7.091256184
2018-12-02 12:00,Sunday,2018-12-02,12,12:00,8.2,2.8,11.8,B,6.169985904,4.004475464,2.588503582,3.421199618,3.369899347,4.775992963
2018-12-02 12:15,Sunday,2018-12-02,12,12:15,8.2,2.8,11.8,B,8.091894497,5.251881882,3.394782708,4.486927201,4.419681941,6.263696791
2018-12-02 12:30,Sunday,2018-12-02,12,12:30,8.2,2.8,11.8,B,5.194073154,3.371110944,2.179048158,2.880113302,2.836934658,4.02058703
2018-12-02 12:45,Sunday,2018-12-02,12,12:45,8.2,2.8,11.8,B,5.940333398,3.855460949,2.49211678,3.293935886,3.244567368,4.59825025
2018-12-02 13:00,Sunday,2018-12-02,12,13:00,8.2,2.8,11.8,B,7.24845304,4.704473195,3.040877594,4.019301057,3.95907818,5.610844961
2018-12-02 13:15,Sunday,2018-12-02,12,13:15,8.2,2.8,11.8,B,10.14005866,6.581238409,4.253927815,5.622711437,5.538487896,7.849161823
2018-12-02 13:30,Sunday,2018-12-02,12,13:30,8.2,2.8,11.8,B,11.43839774,7.423908243,4.798570058,6.342663793,6.2477129,8.854157758
2018-12-02 13:45,Sunday,2018-12-02,12,13:45,8.2,2.8,11.8,B,13.31702623,8.643205001,5.586641323,7.384387301,7.273894623,10.30839706
2018-12-02 14:00,Sunday,2018-12-02,12,14:00,8.2,2.8,11.8,B,14.0056721,9.090152113,5.875472374,7.766218723,7.650100379,10.84141415
2018-12-02 14:15,Sunday,2018-12-02,12,14:15,8.2,2.8,11.8,B,12.14687605,7.883739384,5.095659865,6.735524682,6.634802289,9.402581478
2018-12-02 14:30,Sunday,2018-12-02,12,14:30,8.2,2.8,11.8,B,12.40272092,8.049789584,5.202936915,6.877373668,6.774615622,9.600631534
2018-12-02 14:45,Sunday,2018-12-02,12,14:45,8.2,2.8,11.8,B,11.6454917,7.558316372,4.885231806,6.457483693,6.36109134,9.014448428
2018-12-02 15:00,Sunday,2018-12-02,12,15:00,8.2,2.8,11.8,B,10.99644881,7.137062922,4.612923884,6.097565579,6.006582257,8.512050521
2018-12-02 15:15,Sunday,2018-12-02,12,15:15,8.2,2.8,11.8,B,9.855596178,6.396592906,4.134305295,5.464940758,5.383442497,7.628935573
2018-12-02 15:30,Sunday,2018-12-02,12,15:30,8.2,2.8,11.8,B,11.07535178,7.188262974,4.64593589,6.141276877,6.049822837,8.573103909
2018-12-02 15:45,Sunday,2018-12-02,12,15:45,8.2,2.8,11.8,B,22.64275494,14.69589753,9.49817444,12.55537496,12.36839112,17.5270806
2018-12-02 16:00,Sunday,2018-12-02,12,16:00,8.2,2.8,11.8,B,19.29868053,12.52544849,8.095316356,10.70106351,10.541835,14.93852273
2018-12-02 16:15,Sunday,2018-12-02,12,16:15,8.2,2.8,11.8,B,9.806806143,6.364926053,4.113681416,5.437836648,5.356981372,7.591125693
2018-12-02 16:30,Sunday,2018-12-02,12,16:30,8.2,2.8,11.8,B,17.07601536,11.08280995,7.162845016,9.468512131,9.327941863,13.21800899
2018-12-02 16:45,Sunday,2018-12-02,12,16:45,8.2,2.8,11.8,B,15.32529828,9.946563639,6.428410828,8.497672365,8.371610221,11.86279605
2018-12-02 17:00,Sunday,2018-12-02,12,17:00,8.2,2.8,11.8,B,8.25292365,5.356400232,3.461769374,4.57608929,4.508300192,6.388293485
2018-12-02 17:15,Sunday,2018-12-02,12,17:15,8.2,2.8,11.8,B,8.607114814,5.586281498,3.61030775,4.77244676,4.70183303,6.662482286
2018-12-02 17:30,Sunday,2018-12-02,12,17:30,8.2,2.8,11.8,B,8.046483024,5.22241708,3.375121988,4.461555943,4.395610312,6.228500594
2018-12-02 17:45,Sunday,2018-12-02,12,17:45,8.2,2.8,11.8,B,4.67248092,3.032583241,1.95988135,2.590759856,2.552469287,3.616815654
2018-12-02 18:00,Sunday,2018-12-02,12,18:00,8.2,2.8,11.8,B,2.852672561,1.851479304,1.19655914,1.581730785,1.558351527,2.208168567
2018-12-02 18:15,Sunday,2018-12-02,12,18:15,8.2,2.8,11.8,B,2.783820387,1.806795676,1.167678491,1.543551076,1.520736146,2.154875198
2018-12-02 18:30,Sunday,2018-12-02,12,18:30,8.2,2.8,11.8,B,2.714962638,1.762106385,1.138795984,1.505371368,1.483122532,2.101588542
2018-12-02 18:45,Sunday,2018-12-02,12,18:45,8.2,2.8,11.8,B,2.705125817,1.755727226,1.134669912,1.499917124,1.477752423,2.093977614
2018-12-02 19:00,Sunday,2018-12-02,12,19:00,8.2,2.8,11.8,B,2.705127579,1.755736034,1.134671673,1.499917124,1.477752423,2.093984661
2018-12-02 19:15,Sunday,2018-12-02,12,19:15,8.2,2.8,11.8,B,2.882190475,1.870660692,1.208941092,1.598093517,1.574478036,2.231058613
2018-12-02 19:30,Sunday,2018-12-02,12,19:30,8.2,2.8,11.8,B,2.724801234,1.76851567,1.142923831,1.510829161,1.488501488,2.109233159
2018-12-02 19:45,Sunday,2018-12-02,12,19:45,8.2,2.8,11.8,B,2.714966174,1.762132905,1.138797752,1.505374904,1.483127836,2.101623903
2018-12-02 20:00,Sunday,2018-12-02,12,20:00,8.2,2.8,11.8,B,2.734639842,1.774911779,1.14704991,1.516283418,1.493878701,2.116862856
